A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
2832079611.0802336,1.932478138372183,0.0,0.0,670425668.2304579,1.1446738115022215,0.0,0.0,36676675.840294495,0.0,768300000.0000001,0.0
1142570002.1041832,0.7582955071766704,288253605.1144626,0.24804464434642245,0.0,0.0,0.0,0.0,36676675.840294495,0.0,768300000.0000001,0.0
3301176459.3881397,1.9051103466133297,11205870.074218683,0.008960736638461142,0.0,0.0,0.0,0.0,36676675.840294495,0.0,768300000.0000001,0.0
3154542750.397574,1.949322790483643,203977779.12406963,0.1665910420104694,0.0,0.0,0.0,0.0,36676675.840294495,0.0,768300000.0000001,0.0
120801891.58051518,0.10201660241249871,471435883.27045834,0.49328513726569884,1705080779.2758908,3.319012745114196,0.0,0.0,36676675.840294495,0.0,768300000.0000001,0.0
355067587.3239996,0.2697467558240788,193095201.9801178,0.19194513622635045,0.0,0.0,110066386.15057456,0.041995340304429946,36676675.840294495,0.0,768300000.0000001,0.0
176364588.19652504,0.12295937210014074,1025571037.1681988,0.8583052760782888,0.0,0.0,4965406.734884752,0.0017376572114827342,36676675.840294495,0.0,768300000.0000001,0.0
25405811.216392826,0.016246037964099177,82288793.18525602,0.06860330258295866,1017916789.2998536,1.5321538249809314,3784519.029004324,0.0014402493863830581,36676675.840294495,0.0,768300000.0000001,0.0
2886893470.1998577,1.8992179637628939,0.0,0.0,18473453.90429043,0.032041169918862494,0.0,0.0,36676675.840294495,0.0,768300000.0000001,0.0
2916810572.746151,1.874957765068631,0.0,0.0,0.0,0.0,0.0,0.0,36676675.840294495,0.0,768300000.0000001,0.0
0.0,0.0,12454888.43276534,0.0109397698969224,2347706098.5658956,3.4403172338406613,0.0,0.0,36676675.840294495,0.0,768300000.0000001,0.0
158383770.53550392,0.12555844008201578,22597735.560810816,0.02413171020949577,687124189.3526647,1.3255888050738784,0.0,0.0,36676675.840294495,0.0,768300000.0000001,0.0
0.0,0.0,145134546.3353247,0.1196304403008336,1249295722.676381,1.8692949315865557,0.0,0.0,36676675.840294495,0.0,768300000.0000001,0.0
1803571.7418845631,0.0015675833896177545,21863665.644582454,0.025460505872830427,1536120687.3360393,3.049121418023314,0.0,0.0,36676675.840294495,0.0,768300000.0000001,0.0
662019859.7986414,0.4402772300021834,19764844.39529839,0.017790278956242064,775885723.8943796,1.2847990986863662,0.0,0.0,36676675.840294495,0.0,768300000.0000001,0.0
3060653301.0464125,1.9506123665062929,0.0,0.0,0.0,0.0,0.0,0.0,36676675.840294495,0.0,768300000.0000001,0.0
0.0,0.0,229042792.13000143,0.1979675840462062,0.0,0.0,0.0,0.0,36676675.840294495,0.0,768300000.0000001,0.0
9476763.922506593,0.008982382015016293,26892841.050069094,0.03399528765366255,1611341114.00779,3.478757554326198,0.0,0.0,36676675.840294495,0.0,768300000.0000001,0.0
0.0,0.0,158759270.90481004,0.12046454212420657,1371260734.2071846,1.888414725406284,1783159.78153412,0.0005842818465593019,36676675.840294495,0.0,768300000.0000001,0.0
2028147111.6046371,1.3574526982999642,0.0,0.0,0.0,0.0,0.0,0.0,36676675.840294495,0.0,768300000.0000001,0.0
394949903.95504415,0.2766670982861512,302553780.3800233,0.27457946378387976,0.0,0.0,0.0,0.0,36676675.840294495,0.0,768300000.0000001,0.0
2703269171.427582,1.8640513444486952,0.0,0.0,0.0,0.0,0.0,0.0,36676675.840294495,0.0,768300000.0000001,0.0
804124403.8395121,0.5413799448522808,0.0,0.0,0.0,0.0,0.0,0.0,36676675.840294495,0.0,768300000.0000001,0.0
44055483.006837584,0.023272129690789903,7520884.879923856,0.005934288256812411,28798397.130608946,0.0,190051.0051985954,8.378587439493096e-05,501828226.0868517,0.3545891346360103,369700000.0,0.0
0.0,0.0,12160359.516084021,0.01045367171675195,28798397.130608946,0.0,104657311.15323992,0.040881302734934934,0.0,0.0,369700000.0,0.0
31441526.6615718,0.02541946253965551,58981929.58807348,0.06710000813624609,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
0.0,0.0,2679075.7477097115,0.003145485040573932,28798397.130608946,0.0,2696372.018443607,0.0018058288755369324,49938948.58917409,0.05434823782785866,369700000.0,0.0
0.0,0.0,70838850.5192194,0.07827912274567628,28798397.130608946,0.0,2445867.261786649,0.0015416855513678365,31413664.79165391,0.03397848655301847,369700000.0,0.0
2882571364.1517754,1.6332653613577188,0.0,0.0,28798397.130608946,0.0,36364003.35572034,0.014446808904736088,0.0,0.0,369700000.0,0.0
0.0,0.0,695854654.5834312,0.7971813135716181,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
28999862.868296795,0.01833472648795171,21366595.666876264,0.01952228407237304,28798397.130608946,0.0,10078749.663233764,0.005001990270358483,0.0,0.0,369700000.0,0.0
242803352.4534413,0.17215688933243045,0.0,0.0,28798397.130608946,0.0,5744571.498467879,0.0032080173256734436,0.0,0.0,369700000.0,0.0
2567943223.0542936,1.6350291881631165,0.0,0.0,28798397.130608946,0.0,27671995.928484052,0.012789092460771314,136376197.01766065,0.11937791895158432,369700000.0,0.0
2358150868.4011526,1.6358643313368866,38287518.08015218,0.03534515886723959,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
0.0,0.0,6224525.263709297,0.006028293300370075,658964480.4022928,1.0277203092828762,0.0,0.0,0.0,0.0,369700000.0,0.0
2484796581.371132,1.6350849052727676,523360.9417765731,0.0005287196391731552,34458469.336148284,0.010648491793397176,0.0,0.0,20510809.50298052,0.01954595198417875,369700000.0,0.0
0.0,0.0,230542307.16882354,0.18170055122657341,28798397.130608946,0.0,0.0,0.0,430536536.080451,0.3200746891691952,369700000.0,0.0
2358085190.6842184,1.6358049218967734,5255496.625344917,0.005326058832819298,28798397.130608946,0.0,35500319.84260745,0.016869468515420163,0.0,0.0,369700000.0,0.0
25262159.2457399,0.017908136602451635,117637176.5974389,0.11442595797365637,28798397.130608946,0.0,98770115.75929907,0.04470964125312092,0.0,0.0,369700000.0,0.0
0.0,0.0,756337351.3314406,0.7074070955864922,28798397.130608946,0.0,1138198.4180027973,0.0005525804369183213,6730673.368444867,0.006424315608386057,369700000.0,0.0
0.0,0.0,228756009.80252206,0.22179176617006702,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
0.0,0.0,29207719.1655417,0.023771280789327477,28798397.130608946,0.0,173472.17387902818,7.934707229293489e-05,5941755.84536046,0.004590591426307348,369700000.0,0.0
0.0,0.0,11516050.176128322,0.01063952453789152,28798397.130608946,0.0,2386082.5306360535,0.0012576368252981787,139276397.84441516,0.11871231715602783,369700000.0,0.0
135297088.89690724,0.0748179699310775,0.0,0.0,28798397.130608946,0.0,128865207.48121196,0.04793608607271386,0.0,0.0,369700000.0,0.0
229003863.97731414,0.17265953580434934,4980303.282346146,0.005609453390423881,28798397.130608946,0.0,53857543.64853822,0.028625843184929237,562514317.1542114,0.5468494155490902,369700000.0,0.0
0.0,0.0,2451195.3973520156,0.003132129677025746,28798397.130608946,0.0,30077149.63468505,0.018409570864528973,0.0,0.0,369700000.0,0.0
0.0,0.0,111106009.02527916,0.11383456893868762,28798397.130608946,0.0,2081959.9136733338,0.0010880373300193897,0.0,0.0,369700000.0,0.0
0.0,0.0,35415746.29048611,0.03570867501916336,28798397.130608946,0.0,0.0,0.0,110263672.58831845,0.10479940516768227,369700000.0,0.0
16875578.42191474,0.016511059404334952,34850128.23852252,0.04824207537516536,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
2046867668.698547,1.632751242924044,150890056.19602126,0.1647484412197581,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
0.0,0.0,40341616.88992433,0.04915906348856558,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
0.0,0.0,13392066.878368352,0.019130547311509028,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
2565626645.6120176,1.6331129613492725,118397420.27301404,0.10692987771390969,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
0.0,0.0,462975507.8356782,0.32959865515651166,28798397.130608946,0.0,158620381.3808604,0.04615649679926521,0.0,0.0,369700000.0,0.0
0.0,0.0,704607990.5746102,0.7191198379375771,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
0.0,0.0,13578776.224195153,0.019649043114072985,28798397.130608946,0.0,41123828.64866619,0.028392553766983884,0.0,0.0,369700000.0,0.0
49097165.01427634,0.028490732177465887,1073662668.2837667,0.7961295332212175,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
0.0,0.0,155244887.1854065,0.1160278439252635,28798397.130608946,0.0,188576860.14268813,0.062448624051287295,0.0,0.0,369700000.0,0.0
78808524.61087301,0.053988377834175136,629629160.6645765,0.5671997057034616,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
6673465.282773037,0.005916958117748682,96820377.13649666,0.11559813250537282,28798397.130608946,0.0,110392162.51940964,0.05702762439709423,0.0,0.0,369700000.0,0.0
393728497.0774335,0.2962874807549507,0.0,0.0,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
0.0,0.0,0.0,0.0,28798397.130608946,0.0,13359436.065889593,0.005987546575509003,66141670.39214446,0.05129823659359013,369700000.0,0.0
0.0,0.0,7779482.621358257,0.010513397842486111,28798397.130608946,0.0,6685266.010244738,0.004852106332671379,0.0,0.0,369700000.0,0.0
2438571442.959813,1.63340320962635,865662727.6496434,0.7393510862117982,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
0.0,0.0,205453473.82608858,0.1862276670743731,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
259618462.61445016,0.17514410866301738,2831037.839532852,0.002803113215005152,28798397.130608946,0.0,44319821.90903415,0.021175012401018982,0.0,0.0,369700000.0,0.0
6609905.44696698,0.005661587561179686,421265972.6500442,0.45728328639894833,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
0.0,0.0,139914554.91474992,0.11555669030995226,28798397.130608946,0.0,43908881.32800266,0.017683950741830212,0.0,0.0,369700000.0,0.0
39421584.28246963,0.02442975454922442,132076238.32511976,0.11382185881280302,28798397.130608946,0.0,144413094.38132378,0.053164792442386706,0.0,0.0,369700000.0,0.0
0.0,0.0,5494425.889290623,0.006076051991455223,28798397.130608946,0.0,12532633.697809495,0.007245541463048951,376501588.46205294,0.37036734705554536,369700000.0,0.0
475594075.06856257,0.29746410532381345,3009738.8481271565,0.0027461712394504225,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
0.0,0.0,9603263.171079202,0.010456758257576998,28798397.130608946,0.0,4905614.825052371,0.0029195422182271,44823298.54788004,0.045616404448116474,369700000.0,0.0
1248289953.3382816,0.8367111777369348,0.0,0.0,28798397.130608946,0.0,1959622.5260546883,0.0009254792702590741,118025942.8502606,0.10643660254178106,369700000.0,0.0
0.0,0.0,23213399.110478785,0.024506864759025953,28798397.130608946,0.0,11666526.753747571,0.006423386244691339,0.0,0.0,369700000.0,0.0
0.0,0.0,3951927.1191316787,0.0031781859066368724,28798397.130608946,0.0,23657890.25679791,0.009786594664357055,243450584.1578465,0.1757767975252934,369700000.0,0.0
0.0,0.0,22669778.661733866,0.024464535400890792,28798397.130608946,0.0,71903269.35424663,0.03595441306755449,0.0,0.0,369700000.0,0.0
42010606.76160321,0.03019666405610427,0.0,0.0,119354457.80203173,0.17633352526410884,44252094.057909854,0.022231629769994654,670172455.8920808,0.612149332144637,369700000.0,0.0
951479093.2425145,0.6760159189869943,0.0,0.0,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
0.0,0.0,37653142.34604854,0.04887095467567953,28798397.130608946,0.0,1716240.5866867118,0.0011973166427461561,0.0,0.0,369700000.0,0.0
0.0,0.0,203717805.13421398,0.18387666029406735,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
3011890525.6581016,1.6346190018288775,0.0,0.0,28798397.130608946,0.0,3877043.294833872,0.0013321241753411475,0.0,0.0,369700000.0,0.0
0.0,0.0,104832378.33437541,0.11430548858292056,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
0.0,0.0,144606054.70303985,0.11370736032730194,28798397.130608946,0.0,88331759.02817255,0.032955891389193484,0.0,0.0,369700000.0,0.0
0.0,0.0,26071703.66975852,0.027899156698333046,34085601.65820753,0.010715742172543535,108352377.7086697,0.05056619751287029,7674326.658757611,0.0074261041351656116,369700000.0,0.0
0.0,0.0,18524410.46405866,0.024829764904530573,28798397.130608946,0.0,0.0,0.0,149066355.2935458,0.18480428068421287,369700000.0,0.0
2356486968.0491753,1.6343608183849856,8043737.780407248,0.0076292646225621045,28798397.130608946,0.0,726903.2118310113,0.0003467139170698233,0.0,0.0,369700000.0,0.0
0.0,0.0,3206286.605947702,0.0031086969725704077,28798397.130608946,0.0,13723930.496552125,0.006806812228304558,98662860.95514736,0.08713679548343567,369700000.0,0.0
0.0,0.0,19064485.84430079,0.019034135330072068,28798397.130608946,0.0,0.0,0.0,69503380.5045231,0.06505834642102827,369700000.0,0.0
2311734872.518792,1.633926111084243,0.0,0.0,28798397.130608946,0.0,6902361.057586815,0.0036114135098195394,0.0,0.0,369700000.0,0.0
97276999.05823235,0.04656689471285279,68654474.31788379,0.047456784056635046,28798397.130608946,0.0,37323863.67705801,0.012680899848969005,0.0,0.0,369700000.0,0.0
0.0,0.0,110562022.76093736,0.11296611673915788,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
2617938879.969219,1.6324704631643567,0.0,0.0,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
0.0,0.0,27795723.010643125,0.02985789011488506,28798397.130608946,0.0,140859.4831675565,8.749524456999895e-05,184345814.97089744,0.1853872645580511,369700000.0,0.0
166669250.13517734,0.10031213159334629,0.0,0.0,28798397.130608946,0.0,2279540.8224209,0.000995251617622042,430449166.41009885,0.3531213244420237,369700000.0,0.0
0.0,0.0,192818949.02183598,0.18276119010455405,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
0.0,0.0,564298247.635568,0.456339898847244,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
0.0,0.0,12290341.500177186,0.015541984065027237,28798397.130608946,0.0,8845113.64958895,0.005980444273261931,522342682.00855184,0.5785381577074965,369700000.0,0.0
19853763.081715375,0.010898039875186708,64943331.96069736,0.04976984154670569,28798397.130608946,0.0,72697472.39255624,0.026637202787546235,1138487407.3987155,0.7600221060804531,369700000.0,0.0
106192788.45418555,0.0605377258673239,35473680.34316034,0.029193074531464438,28798397.130608946,0.0,93735489.64810246,0.036867042108926065,0.0,0.0,369700000.0,0.0
0.0,0.0,622682692.6656535,0.7238656791996405,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
656169891.1890907,0.4326209436480464,0.0,0.0,28798397.130608946,0.0,126391.07284739541,6.392972017460623e-05,0.0,0.0,369700000.0,0.0
14920685.564830117,0.009778076703510722,206262387.78810924,0.1816657348385041,28798397.130608946,0.0,0.0,0.0,44552202.51231469,0.038565567359150364,369700000.0,0.0
2926871980.78926,1.6332978522823536,6290992.506267978,0.005010281242056693,28798397.130608946,0.0,9725749.705112368,0.003853073229077041,0.0,0.0,369700000.0,0.0
2393089402.3483944,1.4238941754745167,120832031.92615747,0.0997186315117918,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
0.0,0.0,280118558.61659294,0.29367543880748764,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
1321202.8997815745,0.0009826986603401582,112993359.40860786,0.11345686838369866,28798397.130608946,0.0,132423945.06020986,0.055228802848821354,0.0,0.0,369700000.0,0.0
0.0,0.0,983258080.859614,0.8060598456058491,28798397.130608946,0.0,17873158.053837955,0.007108237009200612,0.0,0.0,369700000.0,0.0
0.0,0.0,42214276.59004968,0.03522139385185621,28798397.130608946,0.0,64797914.571801886,0.025714636530596316,0.0,0.0,369700000.0,0.0
55170726.54539278,0.035839598272550496,12448029.229640637,0.012012554422804038,28798397.130608946,0.0,8439333.686872536,0.004198746434423576,0.0,0.0,369700000.0,0.0
2617457958.7152004,1.632081177968832,0.0,0.0,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
0.0,0.0,3614077.3749155444,0.003159576339669219,91741222.05344169,0.10003546305308333,7786184.161550985,0.0036082800530453057,229675768.9380595,0.1813114818996779,369700000.0,0.0
0.0,0.0,22904307.683802776,0.024772511069676997,28798397.130608946,0.0,0.0,0.0,112945632.40050457,0.11401556414471352,369700000.0,0.0
0.0,0.0,59252421.5437586,0.04923475827565672,28798397.130608946,0.0,13048444.746879995,0.005316067691758818,0.0,0.0,369700000.0,0.0
0.0,0.0,13368302.788841425,0.015465382447243586,28798397.130608946,0.0,25620912.130049437,0.014574179153481423,0.0,0.0,369700000.0,0.0
8589864.062498882,0.005655040365697661,43412972.62898642,0.03989819513054368,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
162520259.78459916,0.10102946744588255,9664403.022896463,0.008754222989896074,28798397.130608946,0.0,49483752.29931695,0.02175963709183716,35480540.37657091,0.030469553357971153,369700000.0,0.0
0.0,0.0,132594188.40118185,0.11458920647393149,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
0.0,0.0,19767295.30317595,0.024778268265947895,90948948.1850118,0.14404619893831644,23469614.16515274,0.014450236492505184,0.0,0.0,369700000.0,0.0
0.0,0.0,88822967.64740893,0.06730185390060489,28798397.130608946,0.0,115443498.45578784,0.04092115021244122,0.0,0.0,369700000.0,0.0
37803556.8815708,0.025236506766351148,19775625.33505539,0.019170977425545223,28798397.130608946,0.0,49671491.44562828,0.023422724276631977,0.0,0.0,369700000.0,0.0
8538003.030855956,0.005876086632317554,206985963.7053869,0.1883179853047405,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
2436630190.2356396,1.6317155256331222,0.0,0.0,28798397.130608946,0.0,0.0,0.0,0.0,0.0,369700000.0,0.0
16003290.206482349,0.010656613157854686,10969987.525142841,0.010617671548233383,28798397.130608946,0.0,8432165.197611153,0.0045142359520688475,212858155.17043638,0.18843952186108595,369700000.0,0.0
