,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
124,142620835.55407643,0.0,255787520.76314574,0.0,90372743.95600346,0.0019344579314654077,45359638.86012588,0.0,95251828.74083912,0.0,708700000.0,460.97155400593056
125,142620835.55407643,0.0,255787520.76314574,0.0,78452891.91196637,0.0,45359638.86012588,0.0,101884125.78157768,0.000548361032985346,708700000.0,364.5702692923119
126,142620835.55407643,0.0,255787520.76314574,0.0,534872553.53085303,0.08610023185438281,45359638.86012588,0.0,95251828.74083912,0.0,708700000.0,26667.23166146577
127,142620835.55407643,0.0,255787520.76314574,0.0,78991223.66145794,8.835079687504554e-05,45359638.86012588,0.0,95251828.74083912,0.0,708700000.0,20.573506375733878
128,142620835.55407643,0.0,255787520.76314574,0.0,84261993.1632178,0.0009447635133373506,45359638.86012588,0.0,95251828.74083912,0.0,708700000.0,224.15256539021377
129,142620835.55407643,0.0,255787520.76314574,0.0,78452891.91196637,0.0,45359638.86012588,0.0,104741765.77042092,0.0012521379840512328,708700000.0,874.8512740497724
130,142620835.55407643,0.0,255787520.76314574,0.0,84377208.12360364,0.0018889707982815925,45359638.86012588,0.0,95251828.74083912,0.0,708700000.0,459.9842842096341
131,142620835.55407643,0.0,255787520.76314574,0.0,84497095.58655685,0.001958546378062024,45359638.86012588,0.0,95251828.74083912,0.0,708700000.0,461.49437868403095
132,142620835.55407643,0.0,255787520.76314574,0.0,100427304.8393043,0.006952657828670393,45359638.86012588,0.0,158958048.92522895,0.009348360976065758,708700000.0,8550.391338982634
133,142620835.55407643,0.0,255787520.76314574,0.0,83069672.90184148,0.0012228778765336111,45359638.86012588,0.0,101425601.43373217,0.000809738825739417,708700000.0,837.7798360484676
134,142620835.55407643,0.0,255787520.76314574,0.0,99784671.89108056,0.006652805528529667,45359638.86012588,0.0,95251828.74083912,0.0,708700000.0,1710.1360286590275
135,142620835.55407643,0.0,255787520.76314574,0.0,78452891.91196637,0.0,45359638.86012588,0.0,99356537.60594884,0.0005528165166622103,708700000.0,367.1718616309271
136,159890465.53798908,0.0015945402288808676,255787520.76314574,0.0,137237116.5163337,0.014556913010398144,45359638.86012588,0.0,95251828.74083912,0.0,708700000.0,4341.591721839925
137,142620835.55407643,0.0,255787520.76314574,0.0,78452891.91196637,0.0,45359638.86012588,0.0,95251828.74083912,0.0,708700000.0,0.0
138,142620835.55407643,0.0,255787520.76314574,0.0,100609937.55172446,0.003564650198410628,45359638.86012588,0.0,95892144.6481095,5.3133559818392815e-05,708700000.0,899.7193790925642
139,142620835.55407643,0.0,255787520.76314574,0.0,94563267.99456246,0.004232396570780027,45359638.86012588,0.0,95251828.74083912,0.0,708700000.0,1020.3251844924006
140,144042321.85417455,0.0001600867788752347,255787520.76314574,0.0,119228710.26770951,0.012552761196173934,45359638.86012588,0.0,95251828.74083912,0.0,708700000.0,3364.2723114201863
141,142620835.55407643,0.0,255787520.76314574,0.0,368618155.62881905,0.05527517462710538,45359638.86012588,0.0,95251828.74083912,0.0,708700000.0,16731.266365379957
142,142620835.55407643,0.0,255787520.76314574,0.0,80104836.74799305,0.0004413409771302562,45359638.86012588,0.0,99275268.69816273,0.0005411012967451606,708700000.0,463.12508696054493
143,142620835.55407643,0.0,255787520.76314574,0.0,82020637.69463463,0.0009445645966059887,45359638.86012588,0.0,95251828.74083912,0.0,708700000.0,224.14824802688256
144,142620835.55407643,0.0,255787520.76314574,0.0,78452891.91196637,0.0,45359638.86012588,0.0,95251828.74083912,0.0,708700000.0,0.0
145,142620835.55407643,0.0,255787520.76314574,0.0,90401291.54068246,0.001942801040846895,45359638.86012588,0.0,95251828.74083912,0.0,708700000.0,461.15263598061233
146,144797185.42844474,0.0001600867788752347,255787520.76314574,0.0,78452891.91196637,0.0,45359638.86012588,0.0,95251828.74083912,0.0,708700000.0,29.404596269790964
147,142620835.55407643,0.0,255787520.76314574,0.0,87673217.47874185,0.001945817351025455,45359638.86012588,0.0,95251828.74083912,0.0,708700000.0,461.2181031078442
148,142620835.55407643,0.0,255787520.76314574,0.0,78452891.91196637,0.0,45359638.86012588,0.0,102363612.95940141,0.0009451722134854168,708700000.0,643.1970772419573
149,142620835.55407643,0.0,255787520.76314574,0.0,80092320.55474493,0.00043538579587473704,45359638.86012588,0.0,95251828.74083912,0.0,708700000.0,102.66458188433484
150,184254963.38440505,0.0,242105581.09403932,0.008166482026315666,99279424.73811004,0.012013191467811778,48814833.74845847,0.012509441931605237,135869980.572264,0.0,523300000.0,0.0
151,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
152,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
153,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
154,184254963.38440505,0.0,241163633.7833724,0.004590198082734338,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
155,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
156,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
157,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,28285062.25475584,0.0005074017432505713,135869980.572264,0.0,523300000.0,0.0
158,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,28731254.23372704,0.0007215048694998777,135869980.572264,0.0,523300000.0,0.0
159,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,159697663.146072,0.02169968919816956,523300000.0,0.0
160,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,139881503.09100196,0.0028116350307557684,523300000.0,0.0
161,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
162,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
163,184254963.38440505,0.0,236434308.60609055,0.0002051294632961026,96041282.97308002,0.003518384263671602,28618921.931509957,0.0009640082457449561,135869980.572264,0.0,523300000.0,0.0
164,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
165,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,138828972.54880384,0.0026834495794804156,523300000.0,0.0
166,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
167,184254963.38440505,0.0,249914964.16568473,0.009643187694221355,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
168,184254963.38440505,0.0,239378441.43559673,0.0022523350004847566,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
169,184254963.38440505,0.0,237708532.9874137,0.0010359656742808308,94719891.3748407,0.0,33550606.4192452,0.0023569515119067595,135869980.572264,0.0,523300000.0,0.0
170,1121989818.5340765,0.575015102973674,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
171,199156492.77629545,0.007355186921384844,279403781.1878171,0.02949952544906974,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
172,210322699.87595063,0.012634510948651971,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
173,184254963.38440505,0.0,237834406.6641929,0.0022188069114831466,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
174,184254963.38440505,0.0,242555269.44492579,0.004513132321836472,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
175,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
176,184254963.38440505,0.0,241122262.72907582,0.004515158615851964,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
177,184254963.38440505,0.0,245714881.84325773,0.006746347685777846,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
178,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
179,184254963.38440505,0.0,240087859.65476614,0.004396073243936764,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
180,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
181,184254963.38440505,0.0,237013470.8592692,0.0010580066212332517,94719891.3748407,0.0,30565059.42911499,0.0024495783997157895,135869980.572264,0.0,523300000.0,0.0
182,184254963.38440505,0.0,239448771.39744583,0.004520014858142943,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
183,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
184,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
185,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27627707.49769007,0.00018587886075437495,135869980.572264,0.0,523300000.0,0.0
186,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
187,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
188,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
189,184254963.38440505,0.0,256935902.21720588,0.02324300173929232,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
190,184254963.38440505,0.0,237010649.97700697,0.0010501729715248459,94719891.3748407,0.0,28715647.960236777,0.001091524309876945,135869980.572264,0.0,523300000.0,0.0
191,184254963.38440505,0.0,253936106.7925439,0.016055795255679916,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
192,184254963.38440505,0.0,290691636.24751145,0.058950513004128825,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
193,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
194,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
195,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
196,184254963.38440505,0.0,342452064.8387267,0.08949650118940727,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
197,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
198,184254963.38440505,0.0,236292372.12645143,0.0,94719891.3748407,0.0,27361462.96777778,0.0,135869980.572264,0.0,523300000.0,0.0
199,184254963.38440505,0.0,242048077.50123885,0.006673611799444654,94719891.3748407,0.0,31115110.967876446,0.002239118599831785,135869980.572264,0.0,523300000.0,0.0
200,233359002.68889344,0.0,257957265.08829707,0.0,126132258.91351093,0.023400276060986387,60296464.42659481,0.0047784037869490524,115965160.7048629,0.0,1723200000.0,2294.112574296869
201,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33256025.300704088,1.0744101345347164e-05,122211977.76417366,0.0030550283450816664,1723200000.0,286.9394752418435
202,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33217918.813610718,0.0,116330895.56165724,0.00018222975757284436,1723200000.0,16.42966613669139
203,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33803200.77040502,0.0001012925648503929,115965160.7048629,0.0,1723200000.0,19.784147441874445
204,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33217918.813610718,0.0,115965160.7048629,0.0,1723200000.0,0.0
205,233359002.68889344,0.0,257957265.08829707,0.0,101767155.08367786,0.0027379161621704047,33217918.813610718,0.0,115965160.7048629,0.0,1723200000.0,92.86454726006228
206,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33217918.813610718,0.0,115965160.7048629,0.0,1723200000.0,0.0
207,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,37257201.25699989,0.0006654736766337254,115965160.7048629,0.0,1723200000.0,140.82423559356033
208,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,37022512.2257097,0.0006130460898788634,115965160.7048629,0.0,1723200000.0,134.27713060386154
209,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,34931970.81450067,0.0002863663642035354,218301832.9114719,0.030863943140034638,1723200000.0,3377.0251146149476
210,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33615491.71790714,5.8340337624525695e-05,156373247.81928885,0.009834168242664225,1723200000.0,948.5666212430963
211,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33217918.813610718,0.0,115965160.7048629,0.0,1723200000.0,0.0
212,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33926559.04307984,8.959080212400848e-05,125924282.73498978,0.00240569957515283,1723200000.0,251.82404172179184
213,233359002.68889344,0.0,257957265.08829707,0.0,105950616.23863654,0.007995497281836789,38646300.381426275,0.001246174796965249,115965160.7048629,0.0,1723200000.0,589.2264154116301
214,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33217918.813610718,0.0,115965160.7048629,0.0,1723200000.0,0.0
215,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33217918.813610718,0.0,146360410.49247587,0.009573284238804608,1723200000.0,918.2627594538616
216,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,34018893.0698118,0.00021526877155962968,115965160.7048629,0.0,1723200000.0,41.02573379875801
217,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33217918.813610718,0.0,115965160.7048629,0.0,1723200000.0,0.0
218,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,34829002.734669805,0.0002201801361346225,115965160.7048629,0.0,1723200000.0,41.25572827234274
219,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,57771411.63052497,0.002808991738046036,115965160.7048629,0.0,1723200000.0,703.3879026228661
220,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,37084989.97422156,0.0006269225890765079,115965160.7048629,0.0,1723200000.0,136.0325097753619
221,233359002.68889344,0.0,264239850.6054685,0.001634639678815259,97373014.86488141,0.0,33648625.07524902,5.9484186859943664e-05,115965160.7048629,0.0,1723200000.0,134.46553240879786
222,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33611085.12920877,5.728715893585114e-05,129125203.9802289,0.0032556955698485705,1723200000.0,310.8572276383044
223,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33407052.763729323,5.30822633824667e-05,115965160.7048629,0.0,1723200000.0,9.370335630304341
224,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33217918.813610718,0.0,115965160.7048629,0.0,1723200000.0,0.0
225,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,34829967.84987877,0.0002204107995433903,115965160.7048629,0.0,1723200000.0,41.26653001765502
226,233359002.68889344,0.0,257957265.08829707,0.0,110661879.09681284,0.008138804006689664,33217918.813610718,0.0,115965160.7048629,0.0,1723200000.0,287.4133796795304
227,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33599670.8537929,5.4559136776865594e-05,115965160.7048629,0.0,1723200000.0,9.439496189189661
228,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,34022154.822605476,0.00011207818820692148,115965160.7048629,0.0,1723200000.0,20.289227797504854
229,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33217918.813610718,0.0,119267396.07015398,0.0013114107949172467,1723200000.0,124.51974330165145
230,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33217918.813610718,0.0,115965160.7048629,0.0,1723200000.0,0.0
231,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,43947454.97378114,0.0024588741553579103,115965160.7048629,0.0,1723200000.0,578.5704490996683
232,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33217918.813610718,0.0,142431989.65446034,0.012621065416441972,1723200000.0,1241.9217377168616
233,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33217918.813610718,0.0,119893463.72258325,0.001582160843033942,1723200000.0,146.4200869169698
234,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33217918.813610718,0.0,117514147.58028117,0.0007636558115332087,1723200000.0,70.21210348909946
235,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,35199391.93826189,0.0004160355413786238,115965160.7048629,0.0,1723200000.0,85.96385485288428
236,233359002.68889344,0.0,257957265.08829707,0.0,98979439.65477778,0.0012590478738572968,34191102.83818953,0.00021379767994897928,115965160.7048629,0.0,1723200000.0,83.4810016541318
237,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33217918.813610718,0.0,115965160.7048629,0.0,1723200000.0,0.0
238,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,35470765.02000748,0.0002925521770912562,115965160.7048629,0.0,1723200000.0,59.796976382215014
239,233359002.68889344,0.0,259851661.7308483,0.0008098728210791558,97373014.86488141,0.0,33217918.813610718,0.0,115965160.7048629,0.0,1723200000.0,60.46398290185534
240,233359002.68889344,0.0,257957265.08829707,0.0,98698051.84755531,0.0012729650302970364,36814942.56015628,0.0008830960610922421,115965160.7048629,0.0,1723200000.0,237.13019772036566
241,233359002.68889344,0.0,259055188.59168684,0.00037689517838349724,106388856.96167871,0.005604923393019424,37192230.499434195,0.0006405723440379174,115965160.7048629,0.0,1723200000.0,359.44041274897063
242,233359002.68889344,0.0,263734684.741812,0.002420298065614779,97373014.86488141,0.0,33217918.813610718,0.0,115965160.7048629,0.0,1723200000.0,185.5648125967137
243,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33217918.813610718,0.0,115965160.7048629,0.0,1723200000.0,0.0
244,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33217918.813610718,0.0,115965160.7048629,0.0,1723200000.0,0.0
245,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33217918.813610718,0.0,115965160.7048629,0.0,1723200000.0,0.0
246,233359002.68889344,0.0,266852392.94999534,0.002936592048419662,97373014.86488141,0.0,35247903.66875258,0.00031951207346354903,115965160.7048629,0.0,1723200000.0,301.0635501359309
247,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33862640.34557551,0.00011971782817908127,115965160.7048629,0.0,1723200000.0,20.646984780710753
248,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,33217918.813610718,0.0,117734351.003533,0.0007116995531052186,1723200000.0,66.00948221366818
249,233359002.68889344,0.0,257957265.08829707,0.0,97373014.86488141,0.0,48560839.86840448,0.0028191912402851177,115965160.7048629,0.0,1723200000.0,704.957044075659
250,265958863.13619265,0.0,260761564.78804824,0.0010155751914200223,131164543.29242584,0.015419680666798184,65620600.27356592,6.740476976317222e-05,37571052.55393442,0.0006862985302547971,673800000.0,4451.625018583191
251,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,286218174.2688437,0.03200002854077363,673800000.0,19035.83588390064
252,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,97705559.1390386,0.011092531865482261,673800000.0,6285.3942912715165
253,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,162392683.2800492,0.013457415485766046,673800000.0,7797.609876359949
254,265958863.13619265,0.0,257273587.64417058,0.0002817408216471078,81101963.466326,0.0,64793596.51352224,0.0,80154279.41964673,0.0055255433066363855,673800000.0,3221.006850609314
255,265958863.13619265,0.0,254841534.67915237,0.0,95105546.71156482,0.0029614447466585793,64793596.51352224,0.0,49562268.675465345,0.002073648299261357,673800000.0,1766.5793005060607
256,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,65478392.581363976,0.004788593831405625,673800000.0,2725.4424761998625
257,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,79491082.22676682,0.005524910866688281,673800000.0,3093.96365082023
258,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,43462049.46803962,0.0014256189360094642,673800000.0,791.7717753635218
259,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,1160509935.6591814,0.1095544372229193,673800000.0,73716.1768405383
260,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,649482488.5009342,0.061007003918745875,673800000.0,37657.5895644252
261,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,83453752.42605996,0.007125454500883486,673800000.0,4084.03585196488
262,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,357124558.34094924,0.028920983879990883,673800000.0,17530.259419860413
263,265958863.13619265,0.0,254841534.67915237,0.0,102338158.75157285,0.006748849908246354,64793596.51352224,0.0,30351526.042379983,0.0,673800000.0,1419.4159425107723
264,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,69509788.68096435,0.005280557240812217,673800000.0,2971.6664868057846
265,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,708424527.1265163,0.0684142919840256,673800000.0,42490.76617058225
266,265958863.13619265,0.0,254841534.67915237,0.0,81375471.8019939,8.974990853018801e-05,64793596.51352224,0.0,135878374.10469335,0.013170122039010792,673800000.0,7554.779113001378
267,265958863.13619265,0.0,266662974.83219925,0.0010266078802374783,81101963.466326,0.0,64793596.51352224,0.0,117637952.02537587,0.008647939129483972,673800000.0,5405.651801896368
268,265958863.13619265,0.0,256290149.2894837,0.00012976217156929461,81647120.19281463,9.034541499258032e-05,64793596.51352224,0.0,92115010.92379232,0.0054338744688991174,673800000.0,3124.215821672494
269,265958863.13619265,0.0,256282811.41020983,0.00012853075072892913,81101963.466326,0.0,65757061.19798902,5.0044661937286136e-05,296566910.5095591,0.02434268625357424,673800000.0,14437.837663584814
270,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,60102240.34636234,0.003231363763910505,673800000.0,1813.4597128386486
271,265958863.13619265,0.0,289335565.1016376,0.00291323250858213,81101963.466326,0.0,64793596.51352224,0.0,51640505.04590403,0.0022590975558045125,673800000.0,2667.7259204248844
272,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,395788117.7286546,0.033643850467905884,673800000.0,19843.231280822176
273,265958863.13619265,0.0,255565225.97931483,0.0001278247482703734,81101963.466326,0.0,64793596.51352224,0.0,64622882.38312359,0.00513382484727137,673800000.0,2956.0396021975243
274,265958863.13619265,0.0,257967289.9283345,0.0002769401752099863,81101963.466326,0.0,64793596.51352224,0.0,138651140.51786637,0.009608044954437015,673800000.0,5597.7935266919585
275,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,168435740.22804204,0.01190629001031608,673800000.0,6773.247331045014
276,265958863.13619265,0.0,259758466.24984565,0.0005607641865995642,112969619.28480059,0.006638388709142892,64793596.51352224,0.0,113739855.26263374,0.009674327472182727,673800000.0,7218.200435577115
277,265958863.13619265,0.0,261238828.70080855,0.0005641299293205954,81101963.466326,0.0,64793596.51352224,0.0,93825273.30315204,0.005943704823396097,673800000.0,3602.888402261302
278,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,185833129.03138822,0.015013233133305543,673800000.0,8629.963272388108
279,265958863.13619265,0.0,256736103.752415,0.0002700047172009871,81101963.466326,0.0,64793596.51352224,0.0,226013848.42235965,0.02522780010517696,673800000.0,15519.544118138525
280,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,142867864.11934558,0.014492831872995326,673800000.0,8503.077023584097
281,265958863.13619265,0.0,255575281.4665615,0.00013117566436321958,81101963.466326,0.0,65030787.29628384,2.5296614105568958e-05,100052966.0238995,0.009875871932146668,673800000.0,5620.958251519676
282,265958863.13619265,0.0,258054784.8936069,0.0005613469356744816,81101963.466326,0.0,64793596.51352224,0.0,597224364.1228149,0.07970223145725588,673800000.0,51475.55384445732
283,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,218556934.15817466,0.024628017333193003,673800000.0,14474.984820131249
284,265958863.13619265,0.0,254841534.67915237,0.0,82459343.5175241,0.0004430916773063314,64793596.51352224,0.0,155452008.81633714,0.01961281118666923,673800000.0,11564.350812988756
285,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,151524921.90105525,0.01511631850029584,673800000.0,8681.279083287349
286,265958863.13619265,0.0,254841534.67915237,0.0,88496293.27558674,0.001969056948483853,64793596.51352224,0.0,32556164.93992851,0.0003000047440878766,673800000.0,563.3234000202243
287,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,39354613.07131701,0.0015029703499670414,673800000.0,830.4855801028755
288,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,305954521.14894885,0.02464226202528521,673800000.0,14481.999229235025
289,265958863.13619265,0.0,269155765.4392812,0.0019972200519798745,81101963.466326,0.0,64793596.51352224,0.0,31778588.039086632,0.0001609501840006999,673800000.0,1036.013391199761
290,265958863.13619265,0.0,255572460.58429927,0.00013023562639821092,87195512.48272637,0.001987183490578335,64793596.51352224,0.0,46975333.20087493,0.0026771042487111207,673800000.0,1948.2125145600794
291,265958863.13619265,0.0,272812217.1079064,0.0019978581880026034,88836120.70303844,0.0016144868893693588,64793596.51352224,0.0,38576653.487499714,0.0007868517195945381,673800000.0,1712.616897951612
292,265958863.13619265,0.0,300528332.783882,0.006111739765095953,81101963.466326,0.0,64793596.51352224,0.0,71138248.84215066,0.004464801630068212,673800000.0,5566.923858044294
293,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,73757547.22671741,0.005822220139696084,673800000.0,3284.018883766388
294,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,51869244.90316507,0.00290839248242712,673800000.0,1644.8457148525922
